temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
6500,4.5,0.0,0.0,K,100k,1.0,3.0,0,1170,42.3,134.9,44.1
6500,4.5,0.0,0.0,K,100k,5.0,3.0,0,868,56.9,182.9,59.2
6500,4.5,0.0,0.0,K,100k,10.0,3.0,0,519,94.8,298.7,98.5
6500,4.5,0.0,0.0,K,100k,20.0,3.0,0,245,201.2,576.0,210.4
6500,4.5,0.0,0.0,Y,100k,1.0,3.0,0,2632,10.3,13.3,10.4
6500,4.5,0.0,0.0,Y,100k,5.0,3.0,0,1974,13.6,17.8,13.9
6500,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1175,22.9,29.9,23.2
6500,4.5,0.0,0.0,Y,100k,20.0,3.0,0,546,49.3,66.2,50.1
6000,4.5,0.0,0.0,Z,20k,1.0,3.0,0,1077,46.9,70.3,48.4
6000,4.5,0.0,0.0,Z,20k,5.0,3.0,0,1012,49.9,74.6,51.5
6000,4.5,0.0,0.0,Z,20k,10.0,3.0,0,854,59.2,87.5,61.1
6000,4.5,0.0,0.0,Z,20k,20.0,3.0,0,553,91.6,131.9,94.4
6000,4.5,0.0,0.0,J,20k,1.0,3.0,0,747,78.6,241.8,83.4
6000,4.5,0.0,0.0,J,20k,5.0,3.0,0,704,83.5,258.2,88.6
6000,4.5,0.0,0.0,J,20k,10.0,3.0,0,597,98.4,310.4,104.5
6000,4.5,0.0,0.0,J,20k,20.0,3.0,0,388,151.9,518.6,160.7
6000,4.5,0.0,0.0,H,20k,1.0,3.0,0,874,75.0,126.2,77.4
6000,4.5,0.0,0.0,H,20k,5.0,3.0,0,823,79.7,134.4,82.3
6000,4.5,0.0,0.0,H,20k,10.0,3.0,0,698,94.0,160.2,97.2
6000,4.5,0.0,0.0,H,20k,20.0,3.0,0,456,144.2,256.6,149.4
6000,4.5,0.0,0.0,K,20k,1.0,3.0,0,436,243.0,775.7,253.6
6000,4.5,0.0,0.0,K,20k,5.0,3.0,0,411,257.9,821.5,269.1
6000,4.5,0.0,0.0,K,20k,10.0,3.0,0,349,303.8,961.4,317.3
6000,4.5,0.0,0.0,K,20k,20.0,3.0,0,225,472.4,1436.9,495.4
6000,4.5,0.0,0.0,Y,20k,1.0,3.0,0,880,69.2,91.5,70.4
6000,4.5,0.0,0.0,Y,20k,5.0,3.0,0,828,73.6,97.5,74.9
6000,4.5,0.0,0.0,Y,20k,10.0,3.0,0,698,87.3,116.1,88.8
6000,4.5,0.0,0.0,Y,20k,20.0,3.0,0,444,137.8,185.4,140.1
6000,4.5,0.0,0.0,Z,60k,1.0,3.0,0,3108,9.4,14.4,9.7
6000,4.5,0.0,0.0,Z,60k,5.0,3.0,0,2347,12.4,19.0,12.8
6000,4.5,0.0,0.0,Z,60k,10.0,3.0,0,1402,20.8,31.5,21.4
6000,4.5,0.0,0.0,Z,60k,20.0,3.0,0,670,43.6,63.6,45.0
6000,4.5,0.0,0.0,J,60k,1.0,3.0,0,1938,17.5,51.3,18.6
6000,4.5,0.0,0.0,J,60k,5.0,3.0,0,1521,22.3,65.8,23.7
6000,4.5,0.0,0.0,J,60k,10.0,3.0,0,961,35.3,106.0,37.5
6000,4.5,0.0,0.0,J,60k,20.0,3.0,0,470,72.4,243.0,76.7
6000,4.5,0.0,0.0,H,60k,1.0,3.0,0,2410,15.7,25.6,16.1
6000,4.5,0.0,0.0,H,60k,5.0,3.0,0,1838,20.6,33.8,21.1
6000,4.5,0.0,0.0,H,60k,10.0,3.0,0,1130,33.5,55.6,34.5
6000,4.5,0.0,0.0,H,60k,20.0,3.0,0,554,68.5,119.1,70.9
6000,4.5,0.0,0.0,K,60k,1.0,3.0,0,1152,53.2,179.7,55.6
6000,4.5,0.0,0.0,K,60k,5.0,3.0,0,892,68.6,231.7,71.6
6000,4.5,0.0,0.0,K,60k,10.0,3.0,0,560,109.1,362.4,113.8
6000,4.5,0.0,0.0,K,60k,20.0,3.0,0,275,222.7,696.2,233.7
6000,4.5,0.0,0.0,Y,60k,1.0,3.0,0,2421,14.5,18.9,14.8
6000,4.5,0.0,0.0,Y,60k,5.0,3.0,0,1866,18.8,24.6,19.1
6000,4.5,0.0,0.0,Y,60k,10.0,3.0,0,1142,30.8,40.4,31.3
6000,4.5,0.0,0.0,Y,60k,20.0,3.0,0,547,64.5,86.7,65.6
6000,4.5,0.0,0.0,Z,100k,1.0,3.0,0,4017,5.7,8.8,5.9
6000,4.5,0.0,0.0,Z,100k,5.0,3.0,0,2721,8.3,12.8,8.6
6000,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1490,15.2,23.0,15.6
6000,4.5,0.0,0.0,Z,100k,20.0,3.0,0,686,33.0,48.2,34.1
