temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3800,4.5,0.0,0.0,Z,75k,1.0,3.0,0,4685,6.9,11.3,7.2
3800,4.5,0.0,0.0,Z,75k,5.0,3.0,0,2803,11.7,18.7,12.0
3800,4.5,0.0,0.0,Z,75k,10.0,3.0,0,1516,21.7,34.2,22.4
3800,4.5,0.0,0.0,Y,75k,1.0,3.0,0,5383,6.5,7.7,6.5
3800,4.5,0.0,0.0,Y,75k,5.0,3.0,0,2881,12.1,14.4,12.3
3800,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1351,26.0,31.0,26.3
3800,4.5,0.0,0.0,J,75k,1.0,3.0,0,2634,11.5,29.3,12.1
3800,4.5,0.0,0.0,J,75k,5.0,3.0,0,1621,18.7,51.2,19.8
3800,4.5,0.0,0.0,J,75k,10.0,3.0,0,895,34.1,106.2,36.2
3800,4.5,0.0,0.0,H,75k,1.0,3.0,0,5116,5.5,8.8,5.7
3800,4.5,0.0,0.0,H,75k,5.0,3.0,0,3409,8.4,13.2,8.6
3800,4.5,0.0,0.0,H,75k,10.0,3.0,0,1885,15.2,23.7,15.6
3800,4.5,0.0,0.0,K,75k,1.0,3.0,0,3948,10.7,46.0,11.4
3800,4.5,0.0,0.0,K,75k,5.0,3.0,0,2395,17.7,72.6,18.9
3800,4.5,0.0,0.0,K,75k,10.0,3.0,0,1239,34.4,132.6,36.7
3800,4.5,0.0,0.0,Z,100k,1.0,3.0,0,6028,4.7,7.7,4.8
3800,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3053,9.3,14.9,9.6
3800,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1565,18.2,28.7,18.8
3800,4.5,0.0,0.0,Y,100k,1.0,3.0,0,7293,4.1,4.9,4.2
3800,4.5,0.0,0.0,Y,100k,5.0,3.0,0,3194,9.5,11.3,9.6
3800,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1412,21.5,25.7,21.8
3800,4.5,0.0,0.0,J,100k,1.0,3.0,0,3345,7.8,19.4,8.2
3800,4.5,0.0,0.0,J,100k,5.0,3.0,0,1761,14.9,40.5,15.8
3800,4.5,0.0,0.0,J,100k,10.0,3.0,0,923,28.7,88.6,30.4
3800,4.5,0.0,0.0,H,100k,1.0,3.0,0,6030,4.1,6.4,4.1
3800,4.5,0.0,0.0,H,100k,5.0,3.0,0,3680,6.7,10.6,6.9
3800,4.5,0.0,0.0,H,100k,10.0,3.0,0,1942,12.8,20.0,13.1
3800,4.5,0.0,0.0,K,100k,1.0,3.0,0,4860,7.5,32.5,8.0
3800,4.5,0.0,0.0,K,100k,5.0,3.0,0,2618,14.0,58.2,15.0
3800,4.5,0.0,0.0,K,100k,10.0,3.0,0,1280,28.8,111.5,30.8
3700,4.5,0.0,0.0,Z,75k,1.0,3.0,0,4878,6.8,11.1,7.0
3700,4.5,0.0,0.0,Z,75k,5.0,3.0,0,2853,11.6,18.7,12.0
3700,4.5,0.0,0.0,Z,75k,10.0,3.0,0,1516,22.0,34.6,22.7
3700,4.5,0.0,0.0,Y,75k,1.0,3.0,0,5550,6.3,7.5,6.3
3700,4.5,0.0,0.0,Y,75k,5.0,3.0,0,2950,11.9,14.1,12.0
3700,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1376,25.6,30.4,25.9
3700,4.5,0.0,0.0,J,75k,1.0,3.0,0,2649,11.4,28.8,12.0
3700,4.5,0.0,0.0,J,75k,5.0,3.0,0,1611,18.8,50.9,19.9
3700,4.5,0.0,0.0,J,75k,10.0,3.0,0,880,34.7,106.0,36.8
3700,4.5,0.0,0.0,H,75k,1.0,3.0,0,5013,5.7,9.0,5.8
3700,4.5,0.0,0.0,H,75k,5.0,3.0,0,3371,8.5,13.4,8.7
3700,4.5,0.0,0.0,H,75k,10.0,3.0,0,1880,15.3,24.0,15.7
3700,4.5,0.0,0.0,K,75k,1.0,3.0,0,3948,10.6,43.7,11.4
3700,4.5,0.0,0.0,K,75k,5.0,3.0,0,2390,17.7,70.1,18.9
3700,4.5,0.0,0.0,K,75k,10.0,3.0,0,1233,34.5,128.8,36.8
3700,4.5,0.0,0.0,Z,100k,1.0,3.0,0,6373,4.5,7.4,4.6
3700,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3117,9.2,14.8,9.5
3700,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1568,18.4,29.1,19.0
3700,4.5,0.0,0.0,Y,100k,1.0,3.0,0,7547,4.0,4.8,4.0
3700,4.5,0.0,0.0,Y,100k,5.0,3.0,0,3273,9.3,11.0,9.4
3700,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1440,21.2,25.2,21.4
3700,4.5,0.0,0.0,J,100k,1.0,3.0,0,3392,7.7,18.9,8.1
3700,4.5,0.0,0.0,J,100k,5.0,3.0,0,1753,15.0,40.2,15.8
3700,4.5,0.0,0.0,J,100k,10.0,3.0,0,908,29.1,88.4,30.9
3700,4.5,0.0,0.0,H,100k,1.0,3.0,0,5891,4.2,6.6,4.3
3700,4.5,0.0,0.0,H,100k,5.0,3.0,0,3633,6.8,10.8,7.0
3700,4.5,0.0,0.0,H,100k,10.0,3.0,0,1937,12.9,20.2,13.2
3700,4.5,0.0,0.0,K,100k,1.0,3.0,0,4873,7.5,30.7,8.0
3700,4.5,0.0,0.0,K,100k,5.0,3.0,0,2613,14.0,56.0,15.0
3700,4.5,0.0,0.0,K,100k,10.0,3.0,0,1275,28.9,108.3,30.9
3600,4.5,0.0,0.0,Z,75k,1.0,3.0,0,5280,6.3,10.5,6.6
3600,4.5,0.0,0.0,Z,75k,5.0,3.0,0,3003,11.2,18.2,11.6
3600,4.5,0.0,0.0,Z,75k,10.0,3.0,0,1556,21.8,34.5,22.5
3600,4.5,0.0,0.0,Y,75k,1.0,3.0,0,5792,6.0,7.2,6.1
3600,4.5,0.0,0.0,Y,75k,5.0,3.0,0,3059,11.5,13.6,11.6
3600,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1421,24.9,29.6,25.2
3600,4.5,0.0,0.0,J,75k,1.0,3.0,0,2704,11.1,27.9,11.7
3600,4.5,0.0,0.0,J,75k,5.0,3.0,0,1624,18.7,49.8,19.7
3600,4.5,0.0,0.0,J,75k,10.0,3.0,0,877,34.7,104.0,36.9
3600,4.5,0.0,0.0,H,75k,1.0,3.0,0,4944,5.8,9.2,5.9
3600,4.5,0.0,0.0,H,75k,5.0,3.0,0,3338,8.6,13.7,8.8
3600,4.5,0.0,0.0,H,75k,10.0,3.0,0,1878,15.4,24.3,15.8
3600,4.5,0.0,0.0,K,75k,1.0,3.0,0,4051,10.3,39.8,11.0
3600,4.5,0.0,0.0,K,75k,5.0,3.0,0,2446,17.2,64.7,18.4
3600,4.5,0.0,0.0,K,75k,10.0,3.0,0,1259,33.7,120.0,36.0
3600,4.5,0.0,0.0,Z,100k,1.0,3.0,0,7021,4.1,6.9,4.3
3600,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3293,8.9,14.4,9.2
3600,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1613,18.2,28.9,18.8
3600,4.5,0.0,0.0,Y,100k,1.0,3.0,0,7904,3.8,4.6,3.9
3600,4.5,0.0,0.0,Y,100k,5.0,3.0,0,3397,9.0,10.6,9.1
3600,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1487,20.6,24.5,20.9
3600,4.5,0.0,0.0,J,100k,1.0,3.0,0,3491,7.5,18.1,7.8
3600,4.5,0.0,0.0,J,100k,5.0,3.0,0,1770,14.8,39.3,15.7
3600,4.5,0.0,0.0,J,100k,10.0,3.0,0,906,29.1,86.7,30.9
3600,4.5,0.0,0.0,H,100k,1.0,3.0,0,5814,4.3,6.8,4.3
3600,4.5,0.0,0.0,H,100k,5.0,3.0,0,3594,6.9,11.0,7.1
3600,4.5,0.0,0.0,H,100k,10.0,3.0,0,1934,13.0,20.5,13.3
3600,4.5,0.0,0.0,K,100k,1.0,3.0,0,5016,7.2,27.8,7.7
3600,4.5,0.0,0.0,K,100k,5.0,3.0,0,2675,13.7,51.6,14.6
3600,4.5,0.0,0.0,K,100k,10.0,3.0,0,1302,28.2,100.8,30.2
3500,4.5,0.0,0.0,Z,75k,1.0,3.0,0,5874,5.8,9.7,6.0
3500,4.5,0.0,0.0,Z,75k,5.0,3.0,0,3250,10.6,17.3,10.9
3500,4.5,0.0,0.0,Z,75k,10.0,3.0,0,1637,21.1,33.8,21.8
3500,4.5,0.0,0.0,Y,75k,1.0,3.0,0,6090,5.8,6.9,5.8
3500,4.5,0.0,0.0,Y,75k,5.0,3.0,0,3198,11.0,13.1,11.2
3500,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1479,24.0,28.5,24.3
3500,4.5,0.0,0.0,J,75k,1.0,3.0,0,2794,10.7,26.6,11.3
3500,4.5,0.0,0.0,J,75k,5.0,3.0,0,1656,18.3,48.1,19.3
3500,4.5,0.0,0.0,J,75k,10.0,3.0,0,885,34.4,100.5,36.5
3500,4.5,0.0,0.0,H,75k,1.0,3.0,0,4916,5.8,9.4,6.0
3500,4.5,0.0,0.0,H,75k,5.0,3.0,0,3303,8.8,14.0,9.0
3500,4.5,0.0,0.0,H,75k,10.0,3.0,0,1866,15.6,24.8,16.0
3500,4.5,0.0,0.0,K,75k,1.0,3.0,0,4260,9.8,35.7,10.5
3500,4.5,0.0,0.0,K,75k,5.0,3.0,0,2567,16.4,58.2,17.5
3500,4.5,0.0,0.0,K,75k,10.0,3.0,0,1316,32.2,108.7,34.4
3500,4.5,0.0,0.0,Z,100k,1.0,3.0,0,7937,3.7,6.3,3.8
3500,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3579,8.3,13.6,8.6
3500,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1701,17.6,28.2,18.2
3500,4.5,0.0,0.0,Y,100k,1.0,3.0,0,8336,3.6,4.3,3.7
3500,4.5,0.0,0.0,Y,100k,5.0,3.0,0,3554,8.6,10.2,8.7
3500,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1549,19.9,23.6,20.1
3500,4.5,0.0,0.0,J,100k,1.0,3.0,0,3638,7.1,17.1,7.5
3500,4.5,0.0,0.0,J,100k,5.0,3.0,0,1808,14.5,37.8,15.3
3500,4.5,0.0,0.0,J,100k,10.0,3.0,0,915,28.8,83.7,30.6
3500,4.5,0.0,0.0,H,100k,1.0,3.0,0,5815,4.3,6.9,4.4
3500,4.5,0.0,0.0,H,100k,5.0,3.0,0,3556,7.1,11.3,7.2
3500,4.5,0.0,0.0,H,100k,10.0,3.0,0,1922,13.1,20.9,13.5
3500,4.5,0.0,0.0,K,100k,1.0,3.0,0,5289,6.8,24.8,7.3
3500,4.5,0.0,0.0,K,100k,5.0,3.0,0,2808,13.0,46.4,13.9
3500,4.5,0.0,0.0,K,100k,10.0,3.0,0,1362,27.0,91.3,28.8
3400,4.5,0.0,0.0,Z,75k,1.0,3.0,0,6608,5.3,8.9,5.5
